time[s],AI2-01,AI2-02,AI2-03,AI2-04,AI2-05,AI2-06,AI2-07,AI2-08,AI2-09,AI2-10,AI2-11,AI2-12,AI2-13,AI2-14,AI2-15,AI2-16
1.02156017131324e-20,-0.1504895104895105,-0.028909090909090766,-0.0038251748251748457,-0.09397202797202307,0.8715454545454543,0.08541958041958053,1.036286713286713,0.01328671328671352,0.21158041958041982,0.45841258741258795,0.00493706293706294,-0.00030769230769231367,0.006909090909090912,0.0052937062937063,-0.0007692307692307696,0.0
1.0000000000000003e-05,-0.14390209790209793,0.025951048951049265,-0.0037762237762238053,1.0655664335664392,0.9203426573426573,0.1324685314685316,0.9773636363636362,0.07258741258741282,0.3385734265734268,0.6023286713286717,0.005692307692307693,-0.0014195804195804259,0.007692307692307694,0.006706293706293711,0.000692307692307694,0.0
2e-05,-0.13733799533799537,0.03959207459207501,-0.0014568764568764908,1.6688251748251812,0.9504615384615387,0.1596899766899769,0.9375524475524475,0.11553846153846178,0.43499300699300736,0.7190815850815855,0.006268065268065267,-0.002013986013986021,0.008557109557109558,0.007608391608391614,0.0019906759906759934,0.0
3e-05,-0.13150349650349655,0.023646853146853643,0.0023624708624708276,1.84687762237763,0.9675932400932404,0.17221794871794896,0.9155081585081585,0.14357925407925437,0.50558041958042,0.8058834498834504,0.006681818181818181,-0.002223776223776232,0.009423076923076923,0.008097902097902104,0.0031561771561771593,0.0
